site_code,monitor_time,ammonia_nitrogen
140,2015/12/31 0:00,0.82
140,2015/12/31 4:00,0.8
140,2015/12/31 8:00,0.8
140,2015/12/31 12:00,0.8
140,2015/12/31 16:00,0.8
140,2015/12/31 20:00,0.8
141,2015/12/1 0:00,11.39
141,2015/12/1 4:00,11.39
141,2015/12/1 8:00,11.39
141,2015/12/1 12:00,11.39
141,2015/12/1 16:00,11.39
141,2015/12/1 20:00,11.39
141,2015/12/2 0:00,11.39
141,2015/12/2 4:00,11.39
141,2015/12/2 8:00,11.39
141,2015/12/2 12:00,11.39
141,2015/12/2 16:00,11.39
141,2015/12/2 20:00,11.39
141,2015/12/3 0:00,11.39
141,2015/12/3 4:00,11.39
141,2015/12/3 8:00,11.39
141,2015/12/3 12:00,11.39
141,2015/12/3 16:00,11.39
141,2015/12/3 20:00,11.39
141,2015/12/4 0:00,11.39
141,2015/12/4 4:00,11.39
141,2015/12/4 8:00,11.39
141,2015/12/4 12:00,11.39
141,2015/12/4 16:00,11.39
141,2015/12/4 20:00,11.39
141,2015/12/5 0:00,11.39
141,2015/12/5 4:00,11.39
141,2015/12/5 8:00,11.39
141,2015/12/5 12:00,11.39
141,2015/12/5 16:00,11.39
141,2015/12/5 20:00,11.39
141,2015/12/6 0:00,11.39
141,2015/12/6 4:00,11.39
141,2015/12/6 8:00,11.39
141,2015/12/6 12:00,11.39
141,2015/12/6 16:00,11.39
141,2015/12/6 20:00,11.39
141,2015/12/7 0:00,11.39
141,2015/12/7 4:00,11.39
141,2015/12/7 8:00,11.39
141,2015/12/7 12:00,11.39
141,2015/12/7 16:00,11.39
141,2015/12/7 20:00,11.39
141,2015/12/8 0:00,11.39
141,2015/12/8 4:00,11.39
141,2015/12/8 8:00,11.39
141,2015/12/8 12:00,11.39
141,2015/12/8 16:00,11.39
141,2015/12/8 20:00,11.39
141,2015/12/9 0:00,11.39
141,2015/12/9 4:00,11.39
141,2015/12/9 8:00,11.39
141,2015/12/9 12:00,11.39
141,2015/12/9 16:00,11.39
141,2015/12/9 20:00,11.39
141,2015/12/10 0:00,11.39
141,2015/12/10 4:00,11.39
141,2015/12/10 8:00,11.39
141,2015/12/10 12:00,11.39
141,2015/12/10 16:00,9.41
141,2015/12/10 20:00,9.41
141,2015/12/11 0:00,9.41
141,2015/12/11 4:00,9.41
141,2015/12/11 8:00,9.41
141,2015/12/11 12:00,9.41
141,2015/12/11 16:00,9
141,2015/12/11 20:00,9
141,2015/12/12 0:00,9
141,2015/12/12 4:00,9
141,2015/12/12 8:00,8.3
141,2015/12/12 12:00,7.7
141,2015/12/12 16:00,7.7
141,2015/12/12 20:00,7.5
141,2015/12/13 0:00,7.5
141,2015/12/13 4:00,7.5
141,2015/12/13 8:00,7.5
141,2015/12/13 12:00,7.1
141,2015/12/13 16:00,5.91
141,2015/12/13 20:00,1.41
141,2015/12/14 0:00,6.7
141,2015/12/14 4:00,6.7
141,2015/12/14 8:00,7.01
141,2015/12/14 12:00,7.2
141,2015/12/14 16:00,8.9
141,2015/12/14 20:00,8.91
141,2015/12/15 0:00,8.2
141,2015/12/15 4:00,8.2
141,2015/12/15 8:00,8.3
141,2015/12/15 12:00,7.1
141,2015/12/15 16:00,8
141,2015/12/15 20:00,8
141,2015/12/16 0:00,8
141,2015/12/16 4:00,8
141,2015/12/16 8:00,8
141,2015/12/16 12:00,8
141,2015/12/16 16:00,8
141,2015/12/16 20:00,8
141,2015/12/17 0:00,8
141,2015/12/17 4:00,8
141,2015/12/17 8:00,8
141,2015/12/17 12:00,8
141,2015/12/17 16:00,8
141,2015/12/17 20:00,7.42
141,2015/12/18 0:00,7.42
141,2015/12/18 4:00,7.42
141,2015/12/18 8:00,7.5
141,2015/12/18 12:00,6.2
141,2015/12/18 16:00,7.3
141,2015/12/18 20:00,7.3
141,2015/12/19 0:00,7.3
141,2015/12/19 4:00,7.3
141,2015/12/19 8:00,7.2
141,2015/12/19 12:00,6.6
141,2015/12/19 16:00,6.91
141,2015/12/19 20:00,6.91
141,2015/12/20 0:00,6.91
141,2015/12/20 4:00,6.91
141,2015/12/20 8:00,6.91
141,2015/12/20 12:00,5.11
141,2015/12/20 16:00,6.11
141,2015/12/20 20:00,6.11
141,2015/12/21 0:00,6.11
141,2015/12/21 4:00,6.11
141,2015/12/21 8:00,7.3
141,2015/12/21 12:00,7.32
141,2015/12/21 16:00,6.7
141,2015/12/21 20:00,6.7
141,2015/12/22 0:00,6.7
141,2015/12/22 4:00,6.7
141,2015/12/22 8:00,4.92
141,2015/12/22 12:00,5.72
141,2015/12/22 16:00,5.72
141,2015/12/22 20:00,5.72
141,2015/12/23 0:00,5.72
141,2015/12/23 4:00,5.72
141,2015/12/23 8:00,6.21
141,2015/12/23 12:00,6.3
141,2015/12/23 16:00,6.3
141,2015/12/23 20:00,6.11
141,2015/12/24 0:00,6.11
141,2015/12/24 4:00,6.11
141,2015/12/24 8:00,6.11
141,2015/12/24 12:00,6.11
141,2015/12/24 16:00,6.7
141,2015/12/24 20:00,6.7
141,2015/12/25 0:00,6.7
141,2015/12/25 4:00,6.7
141,2015/12/25 8:00,6.7
141,2015/12/25 12:00,6.2
141,2015/12/25 16:00,6.2
141,2015/12/25 20:00,6.2
141,2015/12/26 0:00,6.2
141,2015/12/26 4:00,6.2
141,2015/12/26 8:00,7.2
141,2015/12/26 12:00,7.22
141,2015/12/26 16:00,5.61
141,2015/12/26 20:00,5.61
141,2015/12/27 0:00,5.61
141,2015/12/27 4:00,5.61
141,2015/12/27 8:00,6.11
141,2015/12/27 12:00,6.41
141,2015/12/27 16:00,5.91
141,2015/12/27 20:00,5.91
141,2015/12/28 0:00,5.91
141,2015/12/28 4:00,5.91
141,2015/12/28 8:00,5.91
141,2015/12/28 12:00,4.92
141,2015/12/28 16:00,7.1
141,2015/12/28 20:00,7.1
141,2015/12/29 0:00,7.1
141,2015/12/29 4:00,7.1
141,2015/12/29 8:00,8.4
141,2015/12/29 12:00,7.1
141,2015/12/29 16:00,6.51
141,2015/12/29 20:00,6.51
141,2015/12/30 0:00,6.51
141,2015/12/30 4:00,6.51
141,2015/12/30 8:00,6.1
141,2015/12/30 12:00,6.1
141,2015/12/30 16:00,6.1
141,2015/12/30 20:00,6.1
141,2015/12/31 0:00,6.1
141,2015/12/31 4:00,6.1
141,2015/12/31 8:00,6.1
141,2015/12/31 12:00,6.12
141,2015/12/31 16:00,1.73
141,2015/12/31 20:00,1.73
142,2015/12/1 0:00,1.73
142,2015/12/1 4:00,1.73
142,2015/12/1 8:00,1.7
142,2015/12/1 12:00,2
142,2015/12/1 16:00,2.1
142,2015/12/1 20:00,1.9
142,2015/12/2 0:00,1.9
142,2015/12/2 4:00,1.7
142,2015/12/2 8:00,2
142,2015/12/2 12:00,1.9
142,2015/12/2 16:00,1.9
142,2015/12/2 20:00,2
142,2015/12/3 0:00,2
142,2015/12/3 4:00,1.8
142,2015/12/3 8:00,1.7
142,2015/12/3 12:00,1.9
142,2015/12/3 16:00,1.9
142,2015/12/3 20:00,1.7
142,2015/12/4 0:00,2
142,2015/12/4 4:00,1.8
142,2015/12/4 8:00,1.7
142,2015/12/4 12:00,2.3
142,2015/12/4 16:00,1.4
142,2015/12/4 20:00,1.7
142,2015/12/5 0:00,1.8
142,2015/12/5 4:00,1.8
142,2015/12/5 8:00,1.8
142,2015/12/5 12:00,1.9
142,2015/12/5 16:00,1.8
142,2015/12/5 20:00,1.7
142,2015/12/6 0:00,1.9
142,2015/12/6 4:00,1.8
142,2015/12/6 8:00,1.7
142,2015/12/6 12:00,2.1
142,2015/12/6 16:00,1.9
142,2015/12/6 20:00,1.8
142,2015/12/7 0:00,1.7
142,2015/12/7 4:00,1.7
142,2015/12/7 8:00,1.9
142,2015/12/7 12:00,1.8
142,2015/12/7 16:00,1.9
142,2015/12/7 20:00,1.6
142,2015/12/8 0:00,1.6
142,2015/12/8 4:00,1.6
142,2015/12/8 8:00,1.69
142,2015/12/8 12:00,2
142,2015/12/8 16:00,2.3
142,2015/12/8 20:00,1.7
142,2015/12/9 0:00,1.5
142,2015/12/9 4:00,1.7
142,2015/12/9 8:00,1.9
142,2015/12/9 12:00,1.6
142,2015/12/9 16:00,1.6
142,2015/12/9 20:00,1.7
142,2015/12/10 0:00,1.7
142,2015/12/10 4:00,1.7
142,2015/12/10 8:00,1.7
142,2015/12/10 12:00,1.7
142,2015/12/10 16:00,1.9
142,2015/12/10 20:00,1.6
142,2015/12/11 0:00,1.5
142,2015/12/11 4:00,1.7
142,2015/12/11 8:00,1.7
142,2015/12/11 12:00,1.7
142,2015/12/11 16:00,1.8
142,2015/12/11 20:00,1.7
142,2015/12/12 0:00,1.4
142,2015/12/12 4:00,1.7
142,2015/12/12 8:00,1.8
142,2015/12/12 12:00,1.8
142,2015/12/12 16:00,1.67
142,2015/12/12 20:00,1.3
142,2015/12/13 0:00,1.6
142,2015/12/13 4:00,1.6
142,2015/12/13 8:00,1.9
142,2015/12/13 12:00,2
142,2015/12/13 16:00,2
142,2015/12/13 20:00,1.9
142,2015/12/14 0:00,1.8
142,2015/12/14 4:00,1.8
142,2015/12/14 8:00,1.8
142,2015/12/14 12:00,1.9
142,2015/12/14 16:00,1.82
142,2015/12/14 20:00,1.76
142,2015/12/15 0:00,1.7
142,2015/12/15 4:00,1.7
142,2015/12/15 8:00,1.83
142,2015/12/15 12:00,1.96
142,2015/12/15 16:00,1.89
142,2015/12/15 20:00,1.89
142,2015/12/16 0:00,1.89
142,2015/12/16 4:00,1.89
142,2015/12/16 8:00,1.89
142,2015/12/16 12:00,3.61
142,2015/12/16 16:00,3.61
142,2015/12/16 20:00,3.61
142,2015/12/17 0:00,3.61
142,2015/12/17 4:00,3.61
142,2015/12/17 8:00,3.61
142,2015/12/17 12:00,2.68
142,2015/12/17 16:00,2.6
142,2015/12/17 20:00,2.28
142,2015/12/18 0:00,2.28
142,2015/12/18 4:00,2.28
142,2015/12/18 8:00,2.51
142,2015/12/18 12:00,2.53
142,2015/12/18 16:00,2.05
142,2015/12/18 20:00,2.05
142,2015/12/19 0:00,2.05
142,2015/12/19 4:00,2.05
142,2015/12/19 8:00,2.51
142,2015/12/19 12:00,2.25
142,2015/12/19 16:00,1.95
142,2015/12/19 20:00,1.95
142,2015/12/20 0:00,1.95
142,2015/12/20 4:00,1.95
142,2015/12/20 8:00,1.96
142,2015/12/20 12:00,2.09
142,2015/12/20 16:00,2
142,2015/12/20 20:00,2
142,2015/12/21 0:00,2
142,2015/12/21 4:00,2
142,2015/12/21 8:00,1.98
142,2015/12/21 12:00,2.28
142,2015/12/21 16:00,2.03
142,2015/12/21 20:00,2.03
142,2015/12/22 0:00,2.03
142,2015/12/22 4:00,2.03
142,2015/12/22 8:00,1.82
142,2015/12/22 12:00,1.87
142,2015/12/22 16:00,1.87
142,2015/12/22 20:00,1.87
142,2015/12/23 0:00,1.87
142,2015/12/23 4:00,1.87
142,2015/12/23 8:00,1.98
142,2015/12/23 12:00,1.7
142,2015/12/23 16:00,2.09
142,2015/12/23 20:00,2.16
142,2015/12/24 0:00,2.16
142,2015/12/24 4:00,2.16
142,2015/12/24 8:00,2.16
142,2015/12/24 12:00,2.16
142,2015/12/24 16:00,1.9
142,2015/12/24 20:00,1.9
142,2015/12/25 0:00,1.9
142,2015/12/25 4:00,1.9
142,2015/12/25 8:00,1.9
142,2015/12/25 12:00,1.9
142,2015/12/25 16:00,1.9
142,2015/12/25 20:00,1.1
142,2015/12/26 0:00,1.3
142,2015/12/26 4:00,0.9
142,2015/12/26 8:00,0.9
142,2015/12/26 12:00,0.8
142,2015/12/26 16:00,0.9
142,2015/12/26 20:00,1.1
142,2015/12/27 0:00,0.8
142,2015/12/27 4:00,0.8
142,2015/12/27 8:00,0.97
142,2015/12/27 12:00,1.1
142,2015/12/27 16:00,0.6
142,2015/12/27 20:00,0.6
142,2015/12/28 0:00,0.6
142,2015/12/28 4:00,0.5
142,2015/12/28 8:00,0.6
142,2015/12/28 12:00,0.64
142,2015/12/28 16:00,0.64
142,2015/12/28 20:00,0.7
142,2015/12/29 0:00,0.6
142,2015/12/29 4:00,0.6
142,2015/12/29 8:00,0.6
142,2015/12/29 12:00,2.2
142,2015/12/29 16:00,1.6
142,2015/12/29 20:00,1.6
142,2015/12/30 0:00,1.6
142,2015/12/30 4:00,1.6
142,2015/12/30 8:00,1.6
142,2015/12/30 12:00,1.6
142,2015/12/30 16:00,1.6
142,2015/12/30 20:00,1.6
142,2015/12/31 0:00,1.4
142,2015/12/31 4:00,1.1
142,2015/12/31 8:00,1.22
142,2015/12/31 12:00,1.7
142,2015/12/31 16:00,1.5
142,2015/12/31 20:00,1.3
144,2015/12/1 0:00,3.92
144,2015/12/1 4:00,3.92
144,2015/12/1 8:00,3.72
144,2015/12/1 12:00,3.72
144,2015/12/1 16:00,3.72
144,2015/12/1 20:00,3.72
144,2015/12/2 0:00,3.87
144,2015/12/2 4:00,3.87
144,2015/12/2 8:00,3.87
144,2015/12/2 12:00,3.94
144,2015/12/2 16:00,3.62
144,2015/12/2 20:00,3.62
144,2015/12/3 0:00,3.62
144,2015/12/3 4:00,3.62
144,2015/12/3 8:00,3.84
144,2015/12/3 12:00,3.74
144,2015/12/3 16:00,3.74
144,2015/12/3 20:00,3.74
144,2015/12/4 0:00,3.74
144,2015/12/4 4:00,3.74
144,2015/12/4 8:00,3.82
144,2015/12/4 12:00,4.14
144,2015/12/4 16:00,3.62
144,2015/12/4 20:00,3.62
144,2015/12/5 0:00,3.62
144,2015/12/5 4:00,3.62
144,2015/12/5 8:00,3.76
144,2015/12/5 12:00,3.5
144,2015/12/5 16:00,3.68
144,2015/12/5 20:00,3.72
144,2015/12/6 0:00,3.72
144,2015/12/6 4:00,3.72
144,2015/12/6 8:00,3.5
144,2015/12/6 12:00,3.92
144,2015/12/6 16:00,3.82
144,2015/12/6 20:00,3.82
144,2015/12/7 0:00,3.82
144,2015/12/7 4:00,3.82
144,2015/12/7 8:00,3.8
144,2015/12/7 12:00,3.8
144,2015/12/7 16:00,3.48
144,2015/12/7 20:00,3.48
144,2015/12/8 0:00,3.48
144,2015/12/8 4:00,3.48
144,2015/12/8 8:00,3.78
144,2015/12/8 12:00,3.74
144,2015/12/8 16:00,3.72
144,2015/12/8 20:00,3.64
144,2015/12/9 0:00,3.64
144,2015/12/9 4:00,3.64
144,2015/12/9 8:00,3.72
144,2015/12/9 12:00,3.72
144,2015/12/9 16:00,3.72
144,2015/12/9 20:00,3.72
144,2015/12/10 0:00,3.72
144,2015/12/10 4:00,3.72
144,2015/12/10 8:00,3.72
144,2015/12/10 12:00,3.72
144,2015/12/10 16:00,3.58
144,2015/12/10 20:00,3.58
144,2015/12/11 0:00,3.58
144,2015/12/11 4:00,3.58
144,2015/12/11 8:00,3.58
144,2015/12/11 12:00,3.72
144,2015/12/11 16:00,3.56
144,2015/12/11 20:00,3.56
144,2015/12/12 0:00,3.56
144,2015/12/12 4:00,3.56
144,2015/12/12 8:00,3.84
144,2015/12/12 12:00,3.84
144,2015/12/12 16:00,3.84
144,2015/12/12 20:00,3.72
144,2015/12/13 0:00,3.72
144,2015/12/13 4:00,3.72
144,2015/12/13 8:00,3.78
144,2015/12/13 12:00,3.94
144,2015/12/13 16:00,3.94
144,2015/12/13 20:00,3.82
144,2015/12/14 0:00,3.74
144,2015/12/14 4:00,3.74
144,2015/12/14 8:00,3.74
144,2015/12/14 12:00,3.84
144,2015/12/14 16:00,3.7
144,2015/12/14 20:00,3.7
144,2015/12/15 0:00,3.58
144,2015/12/15 4:00,3.58
144,2015/12/15 8:00,3.5
144,2015/12/15 12:00,3.5
144,2015/12/15 16:00,3.5
144,2015/12/15 20:00,3.5
144,2015/12/16 0:00,3.5
144,2015/12/16 4:00,3.5
144,2015/12/16 8:00,3.5
144,2015/12/16 12:00,3.4
144,2015/12/16 16:00,3.4
144,2015/12/16 20:00,3.4
144,2015/12/17 0:00,3.4
144,2015/12/17 4:00,3.4
144,2015/12/17 8:00,3.4
144,2015/12/17 12:00,3.8
144,2015/12/17 16:00,3.38
144,2015/12/17 20:00,3.4
144,2015/12/18 0:00,3.4
144,2015/12/18 4:00,3.4
144,2015/12/18 8:00,3.64
144,2015/12/18 12:00,3.47
144,2015/12/18 16:00,3.47
144,2015/12/18 20:00,3.47
144,2015/12/19 0:00,3.47
144,2015/12/19 4:00,3.47
144,2015/12/19 8:00,3.18
144,2015/12/19 12:00,3.47
144,2015/12/19 16:00,2.94
144,2015/12/19 20:00,2.94
144,2015/12/20 0:00,2.94
144,2015/12/20 4:00,2.94
144,2015/12/20 8:00,3.11
144,2015/12/20 12:00,3.07
144,2015/12/20 16:00,2.94
144,2015/12/20 20:00,2.94
144,2015/12/21 0:00,2.94
144,2015/12/21 4:00,2.94
144,2015/12/21 8:00,3.16
144,2015/12/21 12:00,3.14
144,2015/12/21 16:00,2.94
144,2015/12/21 20:00,2.94
144,2015/12/22 0:00,2.94
144,2015/12/22 4:00,2.94
144,2015/12/22 8:00,3.16
144,2015/12/22 12:00,3.08
144,2015/12/22 16:00,3.08
144,2015/12/22 20:00,3.08
144,2015/12/23 0:00,3.08
144,2015/12/23 4:00,3.08
144,2015/12/23 8:00,3.08
144,2015/12/23 12:00,3.18
144,2015/12/23 16:00,3.08
144,2015/12/23 20:00,2.86
144,2015/12/24 0:00,2.86
144,2015/12/24 4:00,2.86
144,2015/12/24 8:00,2.86
144,2015/12/24 12:00,2.86
144,2015/12/24 16:00,2.86
144,2015/12/24 20:00,2.86
144,2015/12/25 0:00,2.86
144,2015/12/25 4:00,2.86
144,2015/12/25 8:00,2.86
144,2015/12/25 12:00,3.18
144,2015/12/25 16:00,3.02
144,2015/12/25 20:00,3.02
144,2015/12/26 0:00,3.02
144,2015/12/26 4:00,3.02
144,2015/12/26 8:00,2.86
144,2015/12/26 12:00,2.97
144,2015/12/26 16:00,3.07
144,2015/12/26 20:00,3.07
144,2015/12/27 0:00,3.07
144,2015/12/27 4:00,3.07
144,2015/12/27 8:00,3.08
144,2015/12/27 12:00,2.92
144,2015/12/27 16:00,2.92
144,2015/12/27 20:00,2.92
144,2015/12/28 0:00,2.92
144,2015/12/28 4:00,2.92
144,2015/12/28 8:00,2.84
144,2015/12/28 12:00,2.76
144,2015/12/28 16:00,2.84
144,2015/12/28 20:00,2.84
144,2015/12/29 0:00,2.84
144,2015/12/29 4:00,2.84
144,2015/12/29 8:00,2.92
144,2015/12/29 12:00,2.75
144,2015/12/29 16:00,2.97
144,2015/12/29 20:00,2.97
144,2015/12/30 0:00,2.97
144,2015/12/30 4:00,2.97
144,2015/12/30 8:00,2.84
144,2015/12/30 12:00,3.08
144,2015/12/30 16:00,2.94
144,2015/12/30 20:00,2.94
144,2015/12/31 0:00,2.94
144,2015/12/31 4:00,2.94
144,2015/12/31 8:00,2.97
144,2015/12/31 12:00,1.38
144,2015/12/31 16:00,1.38
144,2015/12/31 20:00,1.38
146,2015/12/1 0:00,1.38
146,2015/12/1 4:00,1.38
146,2015/12/1 8:00,1.67
146,2015/12/1 12:00,1.85
146,2015/12/1 16:00,1.61
146,2015/12/1 20:00,1.45
146,2015/12/2 0:00,1.42
146,2015/12/2 4:00,1.35
146,2015/12/2 8:00,1.73
146,2015/12/2 12:00,1.56
146,2015/12/2 16:00,1.46
146,2015/12/2 20:00,1.36
146,2015/12/3 0:00,1.42
146,2015/12/3 4:00,1.46
146,2015/12/3 8:00,1.76
146,2015/12/3 12:00,1.63
146,2015/12/3 16:00,1.48
146,2015/12/3 20:00,1.41
146,2015/12/4 0:00,1.57
146,2015/12/4 4:00,1.57
146,2015/12/4 8:00,1.86
146,2015/12/4 12:00,1.81
146,2015/12/4 16:00,1.87
146,2015/12/4 20:00,2.06
146,2015/12/5 0:00,2.47
146,2015/12/5 4:00,2.66
146,2015/12/5 8:00,4.2
146,2015/12/5 12:00,4.18
146,2015/12/5 16:00,3.8
146,2015/12/5 20:00,3.67
146,2015/12/6 0:00,3.24
146,2015/12/6 4:00,3
146,2015/12/6 8:00,2.21
146,2015/12/6 12:00,2.21
146,2015/12/6 16:00,2.21
146,2015/12/6 20:00,2.15
146,2015/12/7 0:00,1.94
146,2015/12/7 4:00,1.94
146,2015/12/7 8:00,2.18
146,2015/12/7 12:00,1.83
146,2015/12/7 16:00,1.77
146,2015/12/7 20:00,1.76
146,2015/12/8 0:00,1.76
146,2015/12/8 4:00,1.69
146,2015/12/8 8:00,1.98
146,2015/12/8 12:00,1.62
146,2015/12/8 16:00,1.39
146,2015/12/8 20:00,1.36
146,2015/12/9 0:00,1.34
146,2015/12/9 4:00,1.74
146,2015/12/9 8:00,1.63
146,2015/12/9 12:00,1.52
146,2015/12/9 16:00,1.54
146,2015/12/9 20:00,1.54
146,2015/12/10 0:00,1.54
146,2015/12/10 4:00,1.54
146,2015/12/10 8:00,1.79
146,2015/12/10 12:00,1.52
146,2015/12/10 16:00,1.37
146,2015/12/10 20:00,1.36
146,2015/12/11 0:00,1.4
146,2015/12/11 4:00,1.48
146,2015/12/11 8:00,1.47
146,2015/12/11 12:00,1.46
146,2015/12/11 16:00,1.27
146,2015/12/11 20:00,1.3
146,2015/12/12 0:00,1.31
146,2015/12/12 4:00,1.34
146,2015/12/12 8:00,1.43
146,2015/12/12 12:00,1.13
146,2015/12/12 16:00,1.13
146,2015/12/12 20:00,1.92
146,2015/12/13 0:00,1.92
146,2015/12/13 4:00,1.92
146,2015/12/13 8:00,1.92
146,2015/12/13 12:00,1.87
146,2015/12/13 16:00,1.22
146,2015/12/13 20:00,1.21
146,2015/12/14 0:00,1.26
146,2015/12/14 4:00,1.21
146,2015/12/14 8:00,1.65
146,2015/12/14 12:00,1.59
146,2015/12/14 16:00,1.15
146,2015/12/14 20:00,1.23
146,2015/12/15 0:00,1.23
146,2015/12/15 4:00,1.25
146,2015/12/15 8:00,1.54
146,2015/12/15 12:00,1.54
146,2015/12/15 16:00,1.16
146,2015/12/15 20:00,1.13
146,2015/12/16 0:00,1.15
146,2015/12/16 4:00,1.18
146,2015/12/16 8:00,1.5
146,2015/12/16 12:00,1.61
146,2015/12/16 16:00,1.45
146,2015/12/16 20:00,1.48
146,2015/12/17 0:00,1.48
146,2015/12/17 4:00,1.43
146,2015/12/17 8:00,1.83
146,2015/12/17 12:00,1.7
146,2015/12/17 16:00,1.73
146,2015/12/17 20:00,1.73
146,2015/12/18 0:00,1.73
146,2015/12/18 4:00,1.73
146,2015/12/18 8:00,1.73
146,2015/12/18 12:00,1.52
146,2015/12/18 16:00,1.31
146,2015/12/18 20:00,1.32
146,2015/12/19 0:00,1.26
146,2015/12/19 4:00,1.26
146,2015/12/19 8:00,1.67
146,2015/12/19 12:00,1.51
146,2015/12/19 16:00,1.34
146,2015/12/19 20:00,1.26
146,2015/12/20 0:00,1.21
146,2015/12/20 4:00,1.31
146,2015/12/20 8:00,1.66
146,2015/12/20 12:00,1.59
146,2015/12/20 16:00,1.36
146,2015/12/20 20:00,1.4
146,2015/12/21 0:00,1.36
146,2015/12/21 4:00,1.52
146,2015/12/21 8:00,2.22
146,2015/12/21 12:00,2.19
146,2015/12/21 16:00,2.66
146,2015/12/21 20:00,3.14
146,2015/12/22 0:00,3.53
146,2015/12/22 4:00,3.78
146,2015/12/22 8:00,4.47
146,2015/12/22 12:00,1.52
146,2015/12/22 16:00,1.38
146,2015/12/22 20:00,1.36
146,2015/12/23 0:00,1.39
146,2015/12/23 4:00,4.08
146,2015/12/23 8:00,1.44
146,2015/12/23 12:00,1.44
146,2015/12/23 16:00,1.44
146,2015/12/23 20:00,1.21
146,2015/12/24 0:00,1.83
146,2015/12/24 4:00,1.83
146,2015/12/24 8:00,1.83
146,2015/12/24 12:00,1.83
146,2015/12/24 16:00,1.5
146,2015/12/24 20:00,1.5
146,2015/12/25 0:00,1.5
146,2015/12/25 4:00,1.5
146,2015/12/25 8:00,1.5
146,2015/12/25 12:00,1.5
146,2015/12/25 16:00,1.3
146,2015/12/25 20:00,1.33
146,2015/12/26 0:00,1.21
146,2015/12/26 4:00,1.56
146,2015/12/26 8:00,3.77
146,2015/12/26 12:00,1.56
146,2015/12/26 16:00,1.42
146,2015/12/26 20:00,1.36
146,2015/12/27 0:00,1.44
146,2015/12/27 4:00,1.34
146,2015/12/27 8:00,1.59
146,2015/12/27 12:00,1.54
146,2015/12/27 16:00,1.41
146,2015/12/27 20:00,1.39
146,2015/12/28 0:00,1.32
146,2015/12/28 4:00,1.46
146,2015/12/28 8:00,1.61
146,2015/12/28 12:00,1.53
146,2015/12/28 16:00,1.45
146,2015/12/28 20:00,1.36
146,2015/12/29 0:00,1.32
146,2015/12/29 4:00,1.32
146,2015/12/29 8:00,1.59
146,2015/12/29 12:00,1.74
146,2015/12/29 16:00,1.42
146,2015/12/29 20:00,1.42
146,2015/12/30 0:00,1.42
146,2015/12/30 4:00,1.42
146,2015/12/30 8:00,1.67
146,2015/12/30 12:00,1.62
146,2015/12/30 16:00,1.41
146,2015/12/30 20:00,1.4
146,2015/12/31 0:00,1.51
146,2015/12/31 4:00,2.12
146,2015/12/31 8:00,2.45
146,2015/12/31 12:00,2.03
146,2015/12/31 16:00,1.86
146,2015/12/31 20:00,1.83
147,2015/12/1 0:00,3.9
147,2015/12/1 4:00,3.9
147,2015/12/1 8:00,4
147,2015/12/1 12:00,3.9
147,2015/12/1 16:00,3.9
147,2015/12/1 20:00,4
147,2015/12/2 0:00,4.1
147,2015/12/2 4:00,4.1
147,2015/12/2 8:00,4
147,2015/12/2 12:00,4.2
147,2015/12/2 16:00,4.1
147,2015/12/2 20:00,4.2
147,2015/12/3 0:00,4.5
147,2015/12/3 4:00,4
147,2015/12/3 8:00,4.6
147,2015/12/3 12:00,4.6
147,2015/12/3 16:00,4.6
147,2015/12/3 20:00,4.6
147,2015/12/4 0:00,4.6
147,2015/12/4 4:00,4.6
147,2015/12/4 8:00,4.6
147,2015/12/4 12:00,4.2
147,2015/12/4 16:00,4.1
147,2015/12/4 20:00,4.1
147,2015/12/5 0:00,5.7
147,2015/12/5 4:00,5.4
147,2015/12/5 8:00,4.2
147,2015/12/5 12:00,4.1
147,2015/12/5 16:00,5.4
147,2015/12/5 20:00,6
147,2015/12/6 0:00,4.3
147,2015/12/6 4:00,4.2
147,2015/12/6 8:00,4.2
147,2015/12/6 12:00,4.7
147,2015/12/6 16:00,4.3
147,2015/12/6 20:00,4.5
147,2015/12/7 0:00,4.3
147,2015/12/7 4:00,4.2
147,2015/12/7 8:00,4.3
147,2015/12/7 12:00,4.8
147,2015/12/7 16:00,4.4
147,2015/12/7 20:00,4.7
147,2015/12/8 0:00,4.3
147,2015/12/8 4:00,6
147,2015/12/8 8:00,4.3
147,2015/12/8 12:00,6.3
147,2015/12/8 16:00,4.5
147,2015/12/8 20:00,4.6
147,2015/12/9 0:00,8.2
147,2015/12/9 4:00,4.5
147,2015/12/9 8:00,4.4
147,2015/12/9 12:00,6.3
147,2015/12/9 16:00,4.7
147,2015/12/9 20:00,5.5
147,2015/12/10 0:00,4.3
147,2015/12/10 4:00,4.5
147,2015/12/10 8:00,4.3
147,2015/12/10 12:00,6.8
147,2015/12/10 16:00,7.6
147,2015/12/10 20:00,4.2
147,2015/12/11 0:00,4.7
147,2015/12/11 4:00,4.3
147,2015/12/11 8:00,4.2
147,2015/12/11 12:00,4.2
147,2015/12/11 16:00,4.3
147,2015/12/11 20:00,4.6
147,2015/12/12 0:00,4.4
147,2015/12/12 4:00,4.4
147,2015/12/12 8:00,4.4
147,2015/12/12 12:00,5.2
147,2015/12/12 16:00,5.2
147,2015/12/12 20:00,4.5
147,2015/12/13 0:00,4.5
147,2015/12/13 4:00,4.5
147,2015/12/13 8:00,4.5
147,2015/12/13 12:00,4.4
