,site_code,publish_time,province,city,PM2_5,SO2_1,NO2_1,CO_1,O3_1,PM10_1,PM2_5_1,wind_power_1,wind_direction_1,temperature_1,relative_humidity_1,precipitation_1,SO2_2,NO2_2,CO_2,O3_2,PM10_2,PM2_5_2,wind_power_2,wind_direction_2,temperature_2,relative_humidity_2,precipitation_2,SO2_3,NO2_3,CO_3,O3_3,PM10_3,PM2_5_3,wind_power_3,wind_direction_3,temperature_3,relative_humidity_3,precipitation_3,PM2_5_pred
24748,1616A,2015-12-27 04:00:00,山东省,莱芜市,35,70,83,3.991,1,418,285,0.0,131.0,-3.0,89.0,0.0,62,85,4.8439999999999985,0,463,298,0.0,277.0,-4.0,91.0,0.0,128,104,2.214,5,378,268,0.0,81.0,1.0,78.0,0.0,172.26717
24756,1616A,2015-12-27 12:00:00,山东省,莱芜市,40,159,89,3.768,19,342,188,0.0,281.0,6.0,50.0,0.0,66,71,3.198,17,426,275,0.0,282.0,-1.0,92.0,0.0,73,57,1.433,84,172,137,1.0,17.0,6.0,35.0,0.0,179.47952
24772,1616A,2015-12-28 04:00:00,山东省,莱芜市,52,12,18,0.175,44,45,35,2.0,50.0,-5.0,65.0,0.0,70,83,3.991,1,418,285,0.0,131.0,-3.0,89.0,0.0,62,85,4.8439999999999985,0,463,298,0.0,277.0,-4.0,91.0,0.0,90.35019
24780,1616A,2015-12-28 12:00:00,山东省,莱芜市,104,17,13,0.493,52,58,40,1.0,39.0,-1.0,40.0,0.0,159,89,3.768,19,342,188,0.0,281.0,6.0,50.0,0.0,66,71,3.198,17,426,275,0.0,282.0,-1.0,92.0,0.0,53.650692
24796,1616A,2015-12-29 04:00:00,山东省,莱芜市,161,117,49,0.804,3,93,52,0.0,216.0,-2.0,57.0,0.0,12,18,0.175,44,45,35,2.0,50.0,-5.0,65.0,0.0,70,83,3.991,1,418,285,0.0,131.0,-3.0,89.0,0.0,122.61525
24804,1616A,2015-12-29 12:00:00,山东省,莱芜市,109,79,34,1.617,27,150,104,4.0,321.0,2.0,53.0,0.0,17,13,0.493,52,58,40,1.0,39.0,-1.0,40.0,0.0,159,89,3.768,19,342,188,0.0,281.0,6.0,50.0,0.0,154.83986
24820,1616A,2015-12-30 04:00:00,山东省,莱芜市,137,138,66,1.851,0,276,161,0.0,162.0,-4.0,77.0,0.0,117,49,0.804,3,93,52,0.0,216.0,-2.0,57.0,0.0,12,18,0.175,44,45,35,2.0,50.0,-5.0,65.0,0.0,190.03589
24828,1616A,2015-12-30 12:00:00,山东省,莱芜市,182,75,36,0.863,22,116,109,1.0,243.0,0.0,80.0,0.0,79,34,1.617,27,150,104,4.0,321.0,2.0,53.0,0.0,17,13,0.493,52,58,40,1.0,39.0,-1.0,40.0,0.0,209.92366
24844,1616A,2015-12-31 04:00:00,山东省,莱芜市,94,73,66,2.254,0,191,137,2.0,103.0,1.0,87.0,0.0,138,66,1.851,0,276,161,0.0,162.0,-4.0,77.0,0.0,117,49,0.804,3,93,52,0.0,216.0,-2.0,57.0,0.0,267.1887
24852,1616A,2015-12-31 12:00:00,山东省,莱芜市,138,66,43,1.812,39,231,182,3.0,274.0,6.0,67.0,0.0,75,36,0.863,22,116,109,1.0,243.0,0.0,80.0,0.0,79,34,1.617,27,150,104,4.0,321.0,2.0,53.0,0.0,104.40843
25420,1617A,2015-12-27 04:00:00,山东省,莱芜市,45,55,95,4.386,3,410,260,0.0,131.0,-3.0,89.0,0.0,73,113,4.575,3,369,239,0.0,277.0,-4.0,91.0,0.0,116,132,3.491,3,489,363,0.0,81.0,1.0,78.0,0.0,153.75739
25428,1617A,2015-12-27 12:00:00,山东省,莱芜市,44,173,128,3.883,10,353,219,0.0,281.0,6.0,50.0,0.0,76,98,3.523,10,397,282,0.0,282.0,-1.0,92.0,0.0,86,73,2.34,26,233,176,1.0,17.0,6.0,35.0,0.0,183.47502
25444,1617A,2015-12-28 04:00:00,山东省,莱芜市,59,17,25,1.058,15,0,45,2.0,50.0,-5.0,65.0,0.0,55,95,4.386,3,410,260,0.0,131.0,-3.0,89.0,0.0,73,113,4.575,3,369,239,0.0,277.0,-4.0,91.0,0.0,56.935314
25452,1617A,2015-12-28 12:00:00,山东省,莱芜市,98,25,25,1.314,16,48,44,1.0,39.0,-1.0,40.0,0.0,173,128,3.883,10,353,219,0.0,281.0,6.0,50.0,0.0,76,98,3.523,10,397,282,0.0,282.0,-1.0,92.0,0.0,53.811596
25468,1617A,2015-12-29 04:00:00,山东省,莱芜市,159,83,73,1.513,3,101,59,0.0,216.0,-2.0,57.0,0.0,17,25,1.058,15,0,45,2.0,50.0,-5.0,65.0,0.0,55,95,4.386,3,410,260,0.0,131.0,-3.0,89.0,0.0,132.09508
25476,1617A,2015-12-29 12:00:00,山东省,莱芜市,112,95,56,1.846,10,166,98,4.0,321.0,2.0,53.0,0.0,25,25,1.314,16,48,44,1.0,39.0,-1.0,40.0,0.0,173,128,3.883,10,353,219,0.0,281.0,6.0,50.0,0.0,161.00252
25492,1617A,2015-12-30 04:00:00,山东省,莱芜市,142,55,77,2.5610000000000004,3,238,159,0.0,162.0,-4.0,77.0,0.0,83,73,1.513,3,101,59,0.0,216.0,-2.0,57.0,0.0,17,25,1.058,15,0,45,2.0,50.0,-5.0,65.0,0.0,196.47192
25500,1617A,2015-12-30 12:00:00,山东省,莱芜市,206,62,56,1.5759999999999998,9,141,112,1.0,243.0,0.0,80.0,0.0,95,56,1.846,10,166,98,4.0,321.0,2.0,53.0,0.0,25,25,1.314,16,48,44,1.0,39.0,-1.0,40.0,0.0,290.69608
25516,1617A,2015-12-31 04:00:00,山东省,莱芜市,122,60,84,2.77,3,215,142,2.0,103.0,1.0,87.0,0.0,55,77,2.5610000000000004,3,238,159,0.0,162.0,-4.0,77.0,0.0,83,73,1.513,3,101,59,0.0,216.0,-2.0,57.0,0.0,247.87096
25524,1617A,2015-12-31 12:00:00,山东省,莱芜市,143,84,69,2.522,13,290,206,3.0,274.0,6.0,67.0,0.0,62,56,1.5759999999999998,9,141,112,1.0,243.0,0.0,80.0,0.0,95,56,1.846,10,166,98,4.0,321.0,2.0,53.0,0.0,142.84692
26092,1618A,2015-12-27 04:00:00,山东省,临沂市,23,74,72,1.291,5,189,106,0.75,219.5714,-0.25,92.875,0.0,60,100,3.968,4,507,357,1.375,164.125,1.625,95.0,0.0,53,55,2.195,45,373,278,1.875,124.7143,4.125,90.75,0.025,173.56566
26100,1618A,2015-12-27 12:00:00,山东省,临沂市,25,74,93,3.059,16,369,174,2.375,183.625,5.375,74.75,0.0,39,68,4.662,15,338,243,3.625,240.5,3.0,82.875,0.0,45,74,3.1860000000000004,14,450,341,2.375,91.125,5.375,76.0,0.0,112.53726
26116,1618A,2015-12-28 04:00:00,山东省,临沂市,38,13,19,0.514,40,62,23,6.875,68.375,-1.5,57.125,0.0,74,72,1.291,5,189,106,0.75,219.5714,-0.25,92.875,0.0,60,100,3.968,4,507,357,1.375,164.125,1.625,95.0,0.0,52.08752
26124,1618A,2015-12-28 12:00:00,山东省,临沂市,57,12,17,0.501,57,52,25,5.5,44.25,0.0,44.625,0.0,74,93,3.059,16,369,174,2.375,183.625,5.375,74.75,0.0,39,68,4.662,15,338,243,3.625,240.5,3.0,82.875,0.0,28.923714
26140,1618A,2015-12-29 04:00:00,山东省,临沂市,173,19,55,0.741,5,78,38,1.0,150.5,-0.5,62.875,0.0,13,19,0.514,40,62,23,6.875,68.375,-1.5,57.125,0.0,74,72,1.291,5,189,106,0.75,219.5714,-0.25,92.875,0.0,106.3598
26148,1618A,2015-12-29 12:00:00,山东省,临沂市,108,59,40,0.98,30,113,57,1.875,250.25,2.5,46.625,0.0,12,17,0.501,57,52,25,5.5,44.25,0.0,44.625,0.0,74,93,3.059,16,369,174,2.375,183.625,5.375,74.75,0.0,113.950226
26164,1618A,2015-12-30 04:00:00,山东省,临沂市,165,76,68,1.783,4,230,173,0.5,181.4286,-2.625,87.5,0.0,19,55,0.741,5,78,38,1.0,150.5,-0.5,62.875,0.0,13,19,0.514,40,62,23,6.875,68.375,-1.5,57.125,0.0,161.34055
26172,1618A,2015-12-30 12:00:00,山东省,临沂市,202,70,54,1.041,32,210,108,3.0,227.375,3.5,68.875,0.0,59,40,0.98,30,113,57,1.875,250.25,2.5,46.625,0.0,12,17,0.501,57,52,25,5.5,44.25,0.0,44.625,0.0,157.00864
26188,1618A,2015-12-31 04:00:00,山东省,临沂市,130,74,80,2.103,2,257,165,0.25,161.3333,-1.25,92.75,0.0,76,68,1.783,4,230,173,0.5,181.4286,-2.625,87.5,0.0,19,55,0.741,5,78,38,1.0,150.5,-0.5,62.875,0.0,223.76437
26196,1618A,2015-12-31 12:00:00,山东省,临沂市,109,70,89,1.826,19,320,202,1.75,274.125,4.5,73.875,0.0,70,54,1.041,32,210,108,3.0,227.375,3.5,68.875,0.0,59,40,0.98,30,113,57,1.875,250.25,2.5,46.625,0.0,222.52666
26764,1619A,2015-12-27 04:00:00,山东省,临沂市,28,58,75,2.068,3,266,167,0.75,219.5714,-0.25,92.875,0.0,69,90,3.646,4,459,331,1.375,164.125,1.625,95.0,0.0,40,44,1.586,44,335,250,1.875,124.7143,4.125,90.75,0.025,184.26591
26772,1619A,2015-12-27 12:00:00,山东省,临沂市,22,104,79,1.556,18,257,151,2.375,183.625,5.375,74.75,0.0,59,67,2.624,24,320,236,3.625,240.5,3.0,82.875,0.0,49,68,2.4290000000000003,18,436,319,2.375,91.125,5.375,76.0,0.0,153.3613
26788,1619A,2015-12-28 04:00:00,山东省,临沂市,40,25,22,0.526,38,65,28,6.875,68.375,-1.5,57.125,0.0,58,75,2.068,3,266,167,0.75,219.5714,-0.25,92.875,0.0,69,90,3.646,4,459,331,1.375,164.125,1.625,95.0,0.0,53.778316
26796,1619A,2015-12-28 12:00:00,山东省,临沂市,61,19,16,0.274,55,46,22,5.5,44.25,0.0,44.625,0.0,104,79,1.556,18,257,151,2.375,183.625,5.375,74.75,0.0,59,67,2.624,24,320,236,3.625,240.5,3.0,82.875,0.0,29.190952
26812,1619A,2015-12-29 04:00:00,山东省,临沂市,179,26,52,0.64,6,84,40,1.0,150.5,-0.5,62.875,0.0,25,22,0.526,38,65,28,6.875,68.375,-1.5,57.125,0.0,58,75,2.068,3,266,167,0.75,219.5714,-0.25,92.875,0.0,112.59839
26820,1619A,2015-12-29 12:00:00,山东省,临沂市,108,58,40,0.768,29,89,61,1.875,250.25,2.5,46.625,0.0,19,16,0.274,55,46,22,5.5,44.25,0.0,44.625,0.0,104,79,1.556,18,257,151,2.375,183.625,5.375,74.75,0.0,113.849335
26836,1619A,2015-12-30 04:00:00,山东省,临沂市,153,66,65,2.57,5,256,179,0.5,181.4286,-2.625,87.5,0.0,26,52,0.64,6,84,40,1.0,150.5,-0.5,62.875,0.0,25,22,0.526,38,65,28,6.875,68.375,-1.5,57.125,0.0,157.1378
26844,1619A,2015-12-30 12:00:00,山东省,临沂市,273,45,36,0.7090000000000001,43,135,108,3.0,227.375,3.5,68.875,0.0,58,40,0.768,29,89,61,1.875,250.25,2.5,46.625,0.0,19,16,0.274,55,46,22,5.5,44.25,0.0,44.625,0.0,163.59653
26860,1619A,2015-12-31 04:00:00,山东省,临沂市,150,45,72,1.75,2,241,153,0.25,161.3333,-1.25,92.75,0.0,66,65,2.57,5,256,179,0.5,181.4286,-2.625,87.5,0.0,26,52,0.64,6,84,40,1.0,150.5,-0.5,62.875,0.0,224.76964
26868,1619A,2015-12-31 12:00:00,山东省,临沂市,82,80,123,2.254,13,429,273,1.75,274.125,4.5,73.875,0.0,45,36,0.7090000000000001,43,135,108,3.0,227.375,3.5,68.875,0.0,58,40,0.768,29,89,61,1.875,250.25,2.5,46.625,0.0,219.7738
27436,1620A,2015-12-27 04:00:00,山东省,临沂市,59,71,65,1.368,23,175,148,0.75,219.5714,-0.25,92.875,0.0,72,95,3.766,17,463,331,1.375,164.125,1.625,95.0,0.0,63,52,1.859,57,359,249,1.875,124.7143,4.125,90.75,0.025,173.79741
27444,1620A,2015-12-27 12:00:00,山东省,临沂市,0,100,59,1.352,48,182,145,2.375,183.625,5.375,74.75,0.0,73,61,2.745,49,312,243,3.625,240.5,3.0,82.875,0.0,61,78,2.371,31,391,287,2.375,91.125,5.375,76.0,0.0,151.19807
27460,1620A,2015-12-28 04:00:00,山东省,临沂市,34,16,25,0.476,41,0,59,6.875,68.375,-1.5,57.125,0.0,71,65,1.368,23,175,148,0.75,219.5714,-0.25,92.875,0.0,72,95,3.766,17,463,331,1.375,164.125,1.625,95.0,0.0,53.806484
27468,1620A,2015-12-28 12:00:00,山东省,临沂市,58,15,19,0.295,61,22,0,5.5,44.25,0.0,44.625,0.0,100,59,1.352,48,182,145,2.375,183.625,5.375,74.75,0.0,73,61,2.745,49,312,243,3.625,240.5,3.0,82.875,0.0,28.840534
27484,1620A,2015-12-29 04:00:00,山东省,临沂市,148,33,0,0.632,15,92,34,1.0,150.5,-0.5,62.875,0.0,16,25,0.476,41,0,59,6.875,68.375,-1.5,57.125,0.0,71,65,1.368,23,175,148,0.75,219.5714,-0.25,92.875,0.0,96.6084
27492,1620A,2015-12-29 12:00:00,山东省,临沂市,120,65,45,1.88,40,110,58,1.875,250.25,2.5,46.625,0.0,15,19,0.295,61,22,0,5.5,44.25,0.0,44.625,0.0,100,59,1.352,48,182,145,2.375,183.625,5.375,74.75,0.0,114.33057
27508,1620A,2015-12-30 04:00:00,山东省,临沂市,154,96,83,2.082,17,293,148,0.5,181.4286,-2.625,87.5,0.0,33,0,0.632,15,92,34,1.0,150.5,-0.5,62.875,0.0,16,25,0.476,41,0,59,6.875,68.375,-1.5,57.125,0.0,136.26369
27516,1620A,2015-12-30 12:00:00,山东省,临沂市,287,55,43,0.727,60,161,120,3.0,227.375,3.5,68.875,0.0,65,45,1.88,40,110,58,1.875,250.25,2.5,46.625,0.0,15,19,0.295,61,22,0,5.5,44.25,0.0,44.625,0.0,174.77425
27532,1620A,2015-12-31 04:00:00,山东省,临沂市,188,94,88,1.596,16,238,154,0.25,161.3333,-1.25,92.75,0.0,96,83,2.082,17,293,148,0.5,181.4286,-2.625,87.5,0.0,33,0,0.632,15,92,34,1.0,150.5,-0.5,62.875,0.0,224.36568
27540,1620A,2015-12-31 12:00:00,山东省,临沂市,107,88,147,2.818,27,509,287,1.75,274.125,4.5,73.875,0.0,55,43,0.727,60,161,120,3.0,227.375,3.5,68.875,0.0,65,45,1.88,40,110,58,1.875,250.25,2.5,46.625,0.0,231.84499
28108,1621A,2015-12-27 04:00:00,山东省,临沂市,8,77,78,2.144,6,289,108,0.75,219.5714,-0.25,92.875,0.0,59,97,4.021,6,504,318,1.375,164.125,1.625,95.0,0.0,34,47,2.039,28,354,242,1.875,124.7143,4.125,90.75,0.025,173.33615
28116,1621A,2015-12-27 12:00:00,山东省,临沂市,8,57,131,4.314,11,362,282,2.375,183.625,5.375,74.75,0.0,75,70,2.8710000000000004,32,336,206,3.625,240.5,3.0,82.875,0.0,69,75,3.4160000000000004,19,472,294,2.375,91.125,5.375,76.0,0.0,129.59595
28132,1621A,2015-12-28 04:00:00,山东省,临沂市,36,24,20,0.996,40,61,8,6.875,68.375,-1.5,57.125,0.0,77,78,2.144,6,289,108,0.75,219.5714,-0.25,92.875,0.0,59,97,4.021,6,504,318,1.375,164.125,1.625,95.0,0.0,53.694088
28140,1621A,2015-12-28 12:00:00,山东省,临沂市,65,26,13,0.961,57,40,8,5.5,44.25,0.0,44.625,0.0,57,131,4.314,11,362,282,2.375,183.625,5.375,74.75,0.0,75,70,2.8710000000000004,32,336,206,3.625,240.5,3.0,82.875,0.0,52.91125
28156,1621A,2015-12-29 04:00:00,山东省,临沂市,166,43,54,0.918,6,85,36,1.0,150.5,-0.5,62.875,0.0,24,20,0.996,40,61,8,6.875,68.375,-1.5,57.125,0.0,77,78,2.144,6,289,108,0.75,219.5714,-0.25,92.875,0.0,92.53285
28164,1621A,2015-12-29 12:00:00,山东省,临沂市,136,59,39,1.421,29,130,65,1.875,250.25,2.5,46.625,0.0,26,13,0.961,57,40,8,5.5,44.25,0.0,44.625,0.0,57,131,4.314,11,362,282,2.375,183.625,5.375,74.75,0.0,130.95778
28180,1621A,2015-12-30 04:00:00,山东省,临沂市,143,37,58,3.381,7,297,166,0.5,181.4286,-2.625,87.5,0.0,43,54,0.918,6,85,36,1.0,150.5,-0.5,62.875,0.0,24,20,0.996,40,61,8,6.875,68.375,-1.5,57.125,0.0,138.16685
28188,1621A,2015-12-30 12:00:00,山东省,临沂市,199,89,71,2.351,20,320,136,3.0,227.375,3.5,68.875,0.0,59,39,1.421,29,130,65,1.875,250.25,2.5,46.625,0.0,26,13,0.961,57,40,8,5.5,44.25,0.0,44.625,0.0,164.16592
28204,1621A,2015-12-31 04:00:00,山东省,临沂市,113,14,73,2.57,6,255,143,0.25,161.3333,-1.25,92.75,0.0,37,58,3.381,7,297,166,0.5,181.4286,-2.625,87.5,0.0,43,54,0.918,6,85,36,1.0,150.5,-0.5,62.875,0.0,211.38031
28212,1621A,2015-12-31 12:00:00,山东省,临沂市,106,55,93,1.795,14,346,199,1.75,274.125,4.5,73.875,0.0,89,71,2.351,20,320,136,3.0,227.375,3.5,68.875,0.0,59,39,1.421,29,130,65,1.875,250.25,2.5,46.625,0.0,228.14171
28780,1622A,2015-12-27 04:00:00,山东省,德州市,0,0,0,0.0,0,0,0,1.0,218.8,-1.2,86.4,0.0,0,0,0.0,0,0,0,3.6,199.0,-2.0,99.8,0.0,0,0,0.0,0,0,0,2.2,149.6,-1.0,99.4,0.0,3.0957832
28788,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28804,1622A,2015-12-28 04:00:00,山东省,德州市,0,0,0,0.0,0,0,0,5.6,69.8,-3.0,68.6,0.0,0,0,0.0,0,0,0,1.0,218.8,-1.2,86.4,0.0,0,0,0.0,0,0,0,3.6,199.0,-2.0,99.8,0.0,7.2089767
28812,1622A,2015-12-28 12:00:00,山东省,德州市,0,0,0,0.0,0,0,0,4.2,84.4,-1.2,49.6,0.0,0,0,0.0,0,0,0,5.4,55.6,4.0,76.6,0.0,0,0,0.0,0,0,0,5.8,210.6,2.0,92.0,0.0,5.151535
28828,1622A,2015-12-29 04:00:00,山东省,德州市,0,0,0,0.0,0,0,0,0.4,248.6,-7.4,86.8,0.0,0,0,0.0,0,0,0,5.6,69.8,-3.0,68.6,0.0,0,0,0.0,0,0,0,1.0,218.8,-1.2,86.4,0.0,42.379932
28836,1622A,2015-12-29 12:00:00,山东省,德州市,0,0,0,0.0,0,0,0,3.4,223.8,1.8,49.0,0.0,0,0,0.0,0,0,0,4.2,84.4,-1.2,49.6,0.0,0,0,0.0,0,0,0,5.4,55.6,4.0,76.6,0.0,12.317913
28852,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28860,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28876,1622A,2015-12-31 04:00:00,山东省,德州市,0,0,0,0.0,0,0,0,1.2,288.6,-1.8,97.0,0.0,0,0,0.0,0,0,0,4.6,189.0,0.2,81.0,0.0,0,0,0.0,0,0,0,0.4,248.6,-7.4,86.8,0.0,85.42949
28884,1622A,2015-12-31 12:00:00,山东省,德州市,0,0,0,0.0,0,0,0,1.4,260.0,0.8,96.8,0.0,0,0,0.0,0,0,0,6.8,194.2,2.8,71.2,0.0,0,0,0.0,0,0,0,3.4,223.8,1.8,49.0,0.0,62.861156
29452,1623A,2015-12-27 04:00:00,山东省,德州市,19,57,75,2.879,6,422,311,1.0,218.8,-1.2,86.4,0.0,49,83,4.912,5,303,230,3.6,199.0,-2.0,99.8,0.0,35,87,4.45,5,421,248,2.2,149.6,-1.0,99.4,0.0,161.41035
29460,1623A,2015-12-27 12:00:00,山东省,德州市,18,83,82,3.628,19,530,384,5.4,55.6,4.0,76.6,0.0,36,75,5.528,29,562,377,5.8,210.6,2.0,92.0,0.0,20,87,5.235,8,894,582,0.6,191.2,-1.0,96.8,0.0,111.89305
29476,1623A,2015-12-28 04:00:00,山东省,德州市,95,24,19,0.5329999999999999,35,45,19,5.6,69.8,-3.0,68.6,0.0,57,75,2.879,6,422,311,1.0,218.8,-1.2,86.4,0.0,49,83,4.912,5,303,230,3.6,199.0,-2.0,99.8,0.0,53.752445
29484,1623A,2015-12-28 12:00:00,山东省,德州市,119,25,14,0.636,51,40,18,4.2,84.4,-1.2,49.6,0.0,83,82,3.628,19,530,384,5.4,55.6,4.0,76.6,0.0,36,75,5.528,29,562,377,5.8,210.6,2.0,92.0,0.0,53.998333
29500,1623A,2015-12-29 04:00:00,山东省,德州市,199,43,57,1.617,6,130,95,0.4,248.6,-7.4,86.8,0.0,24,19,0.5329999999999999,35,45,19,5.6,69.8,-3.0,68.6,0.0,57,75,2.879,6,422,311,1.0,218.8,-1.2,86.4,0.0,155.29912
29508,1623A,2015-12-29 12:00:00,山东省,德州市,171,71,34,1.538,38,164,119,3.4,223.8,1.8,49.0,0.0,25,14,0.636,51,40,18,4.2,84.4,-1.2,49.6,0.0,83,82,3.628,19,530,384,5.4,55.6,4.0,76.6,0.0,150.74174
29524,1623A,2015-12-30 04:00:00,山东省,德州市,227,52,61,1.932,6,280,199,4.6,189.0,0.2,81.0,0.0,43,57,1.617,6,130,95,0.4,248.6,-7.4,86.8,0.0,24,19,0.5329999999999999,35,45,19,5.6,69.8,-3.0,68.6,0.0,152.48776
29532,1623A,2015-12-30 12:00:00,山东省,德州市,800,55,41,1.6,27,255,171,6.8,194.2,2.8,71.2,0.0,71,34,1.538,38,164,119,3.4,223.8,1.8,49.0,0.0,25,14,0.636,51,40,18,4.2,84.4,-1.2,49.6,0.0,196.99573
29548,1623A,2015-12-31 04:00:00,山东省,德州市,222,42,56,2.492,7,375,227,1.2,288.6,-1.8,97.0,0.0,52,61,1.932,6,280,199,4.6,189.0,0.2,81.0,0.0,43,57,1.617,6,130,95,0.4,248.6,-7.4,86.8,0.0,269.4697
29556,1623A,2015-12-31 12:00:00,山东省,德州市,358,127,132,5.622000000000001,14,1019,800,1.4,260.0,0.8,96.8,0.0,55,41,1.6,27,255,171,6.8,194.2,2.8,71.2,0.0,71,34,1.538,38,164,119,3.4,223.8,1.8,49.0,0.0,303.52707
30124,1624A,2015-12-27 04:00:00,山东省,德州市,10,66,84,2.738,2,442,308,1.0,218.8,-1.2,86.4,0.0,75,91,3.429,18,347,214,3.6,199.0,-2.0,99.8,0.0,55,93,3.184,8,510,285,2.2,149.6,-1.0,99.4,0.0,170.65271
30132,1624A,2015-12-27 12:00:00,山东省,德州市,17,89,89,3.913,16,567,389,5.4,55.6,4.0,76.6,0.0,32,87,5.581,28,637,416,5.8,210.6,2.0,92.0,0.0,14,101,0.0,24,877,572,0.6,191.2,-1.0,96.8,0.0,129.61452
30148,1624A,2015-12-28 04:00:00,山东省,德州市,71,18,21,0.245,40,37,10,5.6,69.8,-3.0,68.6,0.0,66,84,2.738,2,442,308,1.0,218.8,-1.2,86.4,0.0,75,91,3.429,18,347,214,3.6,199.0,-2.0,99.8,0.0,53.78816
30156,1624A,2015-12-28 12:00:00,山东省,德州市,117,23,25,0.447,48,39,17,4.2,84.4,-1.2,49.6,0.0,89,89,3.913,16,567,389,5.4,55.6,4.0,76.6,0.0,32,87,5.581,28,637,416,5.8,210.6,2.0,92.0,0.0,53.987286
